,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
3732,Manhunter,1986,7.2,75        ,63239,R,https://imdb.com/title/tt0091474/,Crime,Horror,Mystery,William Petersen,Kim Greist,Joan Allen,0,0,1,1,120,15000000,8620929
3733,Little Shop of Horrors,1986,7.0,81        ,62852,PG-13,https://imdb.com/title/tt0091419/,Comedy,Horror,Musical,Rick Moranis,Ellen Greene,Vincent Gardenia,0,2,2,12,94,25000000,38982260
3734,Short Circuit,1986,6.7,50        ,55270,PG,https://imdb.com/title/tt0091949/,Comedy,Family,Sci-Fi,Ally Sheedy,Steve Guttenberg,Fisher Stevens,0,0,1,3,98,9000000,40697761
3735,The Mission,1986,7.4,55        ,54079,PG,https://imdb.com/title/tt0091530/,Adventure,Drama,History,Robert De Niro,Jeremy Irons,Ray McAnally,0,1,14,26,125,24500000,17269723
3736,The Money Pit,1986,6.4,49        ,50144,PG,https://imdb.com/title/tt0091541/,Comedy,,,Tom Hanks,Shelley Long,Alexander Godunov,0,0,0,0,91,10000000,54999651
3737,The Golden Child,1986,6.0,37        ,49720,PG-13,https://imdb.com/title/tt0091129/,Action,Adventure,Comedy,Eddie Murphy,J.L. Reate,Charles Dance,0,0,0,2,94,25000000,79817937
3738,Down by Law,1986,7.8,75        ,46403,R,https://imdb.com/title/tt0090967/,Comedy,Crime,Drama,Tom Waits,John Lurie,Roberto Benigni,0,0,4,6,107,1100000,1504286
3739,Flight of the Navigator,1986,6.9,64        ,42944,PG,https://imdb.com/title/tt0091059/,Adventure,Comedy,Family,Joey Cramer,Paul Reubens,Cliff De Young,0,0,0,4,90,9000000,18564613
3740,The Hitcher,1986,7.2,32        ,42216,R,https://imdb.com/title/tt0091209/,Action,Thriller,,Rutger Hauer,C. Thomas Howell,Jennifer Jason Leigh,0,0,0,3,97,6000000,5844868
3741,Howard the Duck,1986,4.7,28        ,41830,PG,https://imdb.com/title/tt0091225/,Action,Adventure,Comedy,Lea Thompson,Jeffrey Jones,Tim Robbins,0,0,5,4,110,37000000,37962774
3742,Hoosiers,1986,7.5,76        ,41682,PG,https://imdb.com/title/tt0091217/,Drama,Sport,,Gene Hackman,Barbara Hershey,Dennis Hopper,0,2,3,3,114,6000000,28607524
3743,Police Academy 3: Back in Training,1986,5.4,33        ,41375,PG,https://imdb.com/title/tt0091777/,Comedy,,,Steve Guttenberg,Bubba Smith,David Graf,0,0,0,1,83,,43579163
3744,Heartbreak Ridge,1986,6.9,53        ,38374,R,https://imdb.com/title/tt0091187/,Drama,War,,Clint Eastwood,Marsha Mason,Everett McGill,0,1,,,130,15000000,42724017
3745,The Transformers: The Movie,1986,7.3,,36777,PG,https://imdb.com/title/tt0092106/,Animation,Action,Adventure,Orson Welles,Robert Stack,Leonard Nimoy,0,0,0,2,84,6000000,5860601
3746,Friday the 13th Part VI: Jason Lives,1986,6.0,30        ,36688,R,https://imdb.com/title/tt0091080/,Horror,Thriller,,Thom Mathews,Jennifer Cooke,David Kagen,0,0,0,2,86,3000000,19472057
3747,9½ Weeks,1986,6.0,50        ,36341,R,https://imdb.com/title/tt0091635/,Drama,Romance,,Mickey Rourke,Kim Basinger,Margaret Whitton,0,0,0,3,117,17000000,6735922
3748,Peggy Sue Got Married,1986,6.3,74        ,31811,PG-13,https://imdb.com/title/tt0091738/,Comedy,Drama,Fantasy,Kathleen Turner,Nicolas Cage,Barry Miller,0,3,4,8,103,18000000,41488348
3749,Critters,1986,6.1,52        ,30156,PG-13,https://imdb.com/title/tt0090887/,Comedy,Horror,Sci-Fi,Dee Wallace,M. Emmet Walsh,Billy Green Bush,0,0,0,3,86,2000000,13167232
3750,Raw Deal,1986,5.6,44        ,29733,R,https://imdb.com/title/tt0091828/,Action,Crime,Thriller,Arnold Schwarzenegger,Kathryn Harrold,Sam Wanamaker,0,0,0,0,106,8500000,16209459
3751,Maximum Overdrive,1986,5.5,24        ,29044,R,https://imdb.com/title/tt0091499/,Action,Comedy,Horror,Emilio Estevez,Pat Hingle,Laura Harrington,0,0,0,4,98,10000000,7433663
3752,Sid and Nancy,1986,7.0,76        ,28786,R,https://imdb.com/title/tt0091954/,Biography,Drama,Music,Gary Oldman,Chloe Webb,David Hayman,0,1,4,1,112,4000000,2850707
3753,Back to School,1986,6.6,68        ,26940,PG-13,https://imdb.com/title/tt0090685/,Comedy,Romance,Sport,Rodney Dangerfield,Sally Kellerman,Burt Young,0,0,1,2,96,11000000,91258000
3754,The Mosquito Coast,1986,6.6,49        ,25806,PG,https://imdb.com/title/tt0091557/,Adventure,Drama,Thriller,Harrison Ford,Helen Mirren,River Phoenix,0,2,1,1,117,25000000,14302779
3755,Ruthless People,1986,6.9,78        ,25084,R,https://imdb.com/title/tt0091877/,Comedy,Crime,,Bette Midler,Danny DeVito,Judge Reinhold,0,1,1,2,93,13000000,71624879
3756,Poltergeist II: The Other Side,1986,5.7,49        ,24027,PG-13,https://imdb.com/title/tt0091778/,Horror,,,JoBeth Williams,Craig T. Nelson,Heather O'Rourke,0,1,1,4,91,19000000,40996665
3757,Jean de Florette,1986,8.0,,23367,PG,https://imdb.com/title/tt0091288/,Comedy,Drama,,Yves Montand,Gérard Depardieu,Daniel Auteuil,0,1,11,16,120,,4940939
3758,The Sacrifice,1986,8.1,,22814,PG,https://imdb.com/title/tt0091670/,Drama,,,Erland Josephson,Susan Fleetwood,Allan Edwall,0,1,7,3,149,,167292
3759,From Beyond,1986,6.7,,21516,R,https://imdb.com/title/tt0091083/,Horror,Sci-Fi,,Jeffrey Combs,Barbara Crampton,Ted Sorel,0,0,3,3,85,4500000,1261000
3760,Manon of the Spring,1986,8.0,,20142,PG,https://imdb.com/title/tt0091480/,Comedy,Drama,,Yves Montand,Emmanuelle Béart,Daniel Auteuil,0,1,4,2,113,,3940542
3761,Night of the Creeps,1986,6.8,62        ,19849,R,https://imdb.com/title/tt0091630/,Comedy,Horror,Sci-Fi,Jason Lively,Tom Atkins,Steve Marshall,0,0,0,1,88,5000000,591366
3762,Salvador,1986,7.4,69        ,18635,R,https://imdb.com/title/tt0091886/,Drama,History,Thriller,James Woods,Jim Belushi,Michael Murphy,0,2,4,7,122,4500000,1500000
3763,The Delta Force,1986,5.6,37        ,18249,R,https://imdb.com/title/tt0090927/,Action,Adventure,Drama,Chuck Norris,Lee Marvin,Martin Balsam,0,0,0,1,125,12000000,17768900
3764,Jumpin' Jack Flash,1986,5.9,52        ,17680,R,https://imdb.com/title/tt0091306/,Comedy,Romance,Thriller,Whoopi Goldberg,Stephen Collins,John Wood,0,0,0,2,105,,29844101
3765,Armour of God,1986,7.1,,17072,R,https://imdb.com/title/tt0091431/,Action,Adventure,Comedy,Jackie Chan,Alan Tam,Lola Forner,0,0,0,1,88,15000000,
3766,F/X,1986,6.7,71        ,17025,R,https://imdb.com/title/tt0089118/,Action,Thriller,,Bryan Brown,Brian Dennehy,Diane Venora,0,0,0,1,109,10000000,20603715
3767,Something Wild,1986,6.9,73        ,15647,R,https://imdb.com/title/tt0091983/,Comedy,Crime,Romance,Jeff Daniels,Melanie Griffith,Ray Liotta,0,3,2,3,114,,8362969
3768,River's Edge,1986,7.0,73        ,15259,R,https://imdb.com/title/tt0091860/,Crime,Drama,,Crispin Glover,Keanu Reeves,Ione Skye,0,0,4,5,99,1900000,4600000
3769,Down and Out in Beverly Hills,1986,6.2,82        ,15146,R,https://imdb.com/title/tt0090966/,Comedy,,,Nick Nolte,Bette Midler,Richard Dreyfuss,0,2,1,3,103,14000000,62134225
3770,No Retreat No Surrender,1986,5.7,30        ,15105,PG,https://imdb.com/title/tt0089695/,Action,Comedy,Crime,Kurt McKinney,Jean-Claude Van Damme,J.W. Fails,0,0,0,0,85,,4662137
3771,Children of a Lesser God,1986,7.2,80        ,14509,R,https://imdb.com/title/tt0090830/,Drama,Romance,,William Hurt,Marlee Matlin,Piper Laurie,0,1,5,11,119,10500000,31853080
3772,Lucas,1986,6.9,75        ,14205,PG-13,https://imdb.com/title/tt0091445/,Comedy,Drama,Romance,Corey Haim,Kerri Green,Charlie Sheen,0,0,0,3,100,6000000,8200000
3773,The Wraith,1986,6.0,39        ,14135,PG-13,https://imdb.com/title/tt0092240/,Action,Horror,Romance,Charlie Sheen,Nick Cassavetes,Sherilyn Fenn,0,0,0,0,93,2700000,3500000
3774,About Last Night,1986,6.2,70        ,13936,R,https://imdb.com/title/tt0090583/,Comedy,Drama,Romance,Rob Lowe,Demi Moore,Jim Belushi,0,0,0,1,113,8500000,38702310
3775,Crossroads,1986,7.1,55        ,13775,R,https://imdb.com/title/tt0090888/,Drama,Music,Mystery,Ralph Macchio,Joe Seneca,Jami Gertz,0,0,0,1,99,,5839031
3776,At Close Range,1986,7.0,67        ,13690,R,https://imdb.com/title/tt0090670/,Crime,Drama,,Sean Penn,Christopher Walken,Mary Stuart Masterson,0,0,2,2,111,6500000,2347000
3777,April Fool's Day,1986,6.2,49        ,13629,R,https://imdb.com/title/tt0090655/,Horror,Mystery,,Deborah Foreman,Griffin O'Neal,Clayton Rohner,0,0,0,0,89,5000000,12947763
3778,One Crazy Summer,1986,6.5,47        ,13544,PG,https://imdb.com/title/tt0091680/,Comedy,Romance,,John Cusack,Demi Moore,Linda Warren,0,0,0,0,93,,13431806
3779,Iron Eagle,1986,5.5,41        ,12976,PG-13,https://imdb.com/title/tt0091278/,Action,Thriller,War,Louis Gossett Jr.,Jason Gedrick,David Suchet,0,0,0,0,117,,24159872
3780,Mona Lisa,1986,7.3,85        ,12664,R,https://imdb.com/title/tt0091538/,Crime,Drama,Romance,Bob Hoskins,Cathy Tyson,Michael Caine,0,1,13,13,104,,5794184
3781,SpaceCamp,1986,5.7,40        ,12662,PG,https://imdb.com/title/tt0091993/,Adventure,Family,Sci-Fi,Kate Capshaw,Lea Thompson,Kelly Preston,0,0,0,1,107,18000000,9697739
3782,Psycho III,1986,5.4,58        ,12503,R,https://imdb.com/title/tt0091799/,Horror,Mystery,Thriller,Anthony Perkins,Diana Scarwid,Jeff Fahey,0,0,0,2,93,,14481606
3783,Youngblood,1986,6.2,51        ,11960,R,https://imdb.com/title/tt0092272/,Drama,Romance,Sport,Rob Lowe,Cynthia Gibb,Patrick Swayze,0,0,0,1,110,,15448384
3784,Wildcats,1986,6.0,41        ,11566,R,https://imdb.com/title/tt0092214/,Comedy,Sport,,Goldie Hawn,Swoosie Kurtz,Robyn Lively,0,0,0,2,106,,26285544
3785,Gung Ho,1986,6.3,48        ,11354,PG-13,https://imdb.com/title/tt0091159/,Comedy,Drama,,Michael Keaton,Gedde Watanabe,George Wendt,0,0,0,1,112,18000000,36611610
3786,The Big Easy,1986,6.5,77        ,11294,R,https://imdb.com/title/tt0092654/,Comedy,Crime,Drama,Dennis Quaid,Ellen Barkin,Ned Beatty,0,0,4,4,102,,17685307
3787,Chopping Mall,1986,5.6,22        ,11118,R,https://imdb.com/title/tt0090837/,Comedy,Horror,Sci-Fi,Kelli Maroney,Tony O'Dell,Russell Todd,0,0,0,0,77,800000,
3788,Kin-dza-dza!,1986,8.1,,11026,PG-13,https://imdb.com/title/tt0091341/,Comedy,Drama,Sci-Fi,Stanislav Lyubshin,Evgeniy Leonov,Yuriy Yakovlev,0,0,3,1,135,,
3789,Clockwise,1986,6.6,,11007,PG,https://imdb.com/title/tt0090852/,Comedy,,,John Cleese,Penny Leatherbarrow,Howard Lloyd-Lewis,0,0,0,1,96,,1476356
3790,Running Scared,1986,6.6,49        ,10995,R,https://imdb.com/title/tt0091875/,Action,Comedy,Crime,Gregory Hines,Billy Crystal,Steven Bauer,0,1,,1,107,,38500726
3791,Armed and Dangerous,1986,5.7,17        ,10402,PG-13,https://imdb.com/title/tt0090660/,Action,Comedy,Crime,John Candy,Meg Ryan,Eugene Levy,0,0,0,0,88,12000000,15945534
3792,She's Gotta Have It,1986,6.7,79        ,10228,R,https://imdb.com/title/tt0091939/,Comedy,Romance,,Tracy Camilla Johns,Tommy Redmond Hicks,John Canada Terrell,0,0,4,2,84,175000,7137502
3793,Legal Eagles,1986,6.0,57        ,9742,PG,https://imdb.com/title/tt0091396/,Comedy,Crime,Romance,Robert Redford,Debra Winger,Daryl Hannah,0,0,0,1,116,40000000,93151591
3794,Heartburn,1986,6.1,49        ,9094,R,https://imdb.com/title/tt0091188/,Comedy,Drama,,Meryl Streep,Jack Nicholson,Jeff Daniels,0,0,1,1,108,20000000,25314189
3795,Troll,1986,4.5,30        ,8975,PG-13,https://imdb.com/title/tt0092115/,Comedy,Fantasy,Horror,Michael Moriarty,Shelley Hack,Noah Hathaway,0,0,0,1,82,1100000,5450815
3796,Allan Quatermain and the Lost City of Gold,1986,4.6,,8588,PG,https://imdb.com/title/tt0092534/,Action,Adventure,Comedy,Richard Chamberlain,Sharon Stone,James Earl Jones,0,0,0,1,99,13000000,3751699
3797,Demons 2,1986,6.0,,8489,R,https://imdb.com/title/tt0090930/,Horror,,,David Edwin Knight,Nancy Brilli,Coralina Cataldi-Tassoni,0,0,0,0,92,1500000,
3798,Class of Nuke 'Em High,1986,5.7,,7675,R,https://imdb.com/title/tt0090849/,Comedy,Horror,Sci-Fi,Janelle Brady,Gil Brenton,Robert Prichard,0,0,0,0,85,400000,
3799,Pirates,1986,6.1,32        ,7659,PG-13,https://imdb.com/title/tt0091757/,Adventure,Comedy,Family,Walter Matthau,Cris Campion,Damien Thomas,0,1,2,1,121,40000000,1641825
3800,The Decline of the American Empire,1986,7.2,60        ,7618,R,https://imdb.com/title/tt0090985/,Comedy,Drama,,Dominique Michel,Dorothée Berryman,Louise Portal,0,1,13,6,101,1800000,1915792
3801,Invaders from Mars,1986,5.6,56        ,7594,PG,https://imdb.com/title/tt0091276/,Horror,Sci-Fi,,Karen Black,Hunter Carson,Timothy Bottoms,0,0,0,2,100,12000000,4884663
3802,Soul Man,1986,5.3,33        ,7423,PG-13,https://imdb.com/title/tt0091991/,Comedy,Romance,,C. Thomas Howell,Rae Dawn Chong,Arye Gross,0,0,0,0,104,,27820000
3803,Gothic,1986,5.8,,6954,R,https://imdb.com/title/tt0091142/,Drama,Fantasy,Horror,Gabriel Byrne,Julian Sands,Natasha Richardson,0,0,2,1,87,,916172
3804,No Mercy,1986,5.7,54        ,6608,R,https://imdb.com/title/tt0091637/,Crime,Drama,Romance,Richard Gere,Kim Basinger,Jeroen Krabbé,0,0,0,1,106,14000000,12303904
3805,Haunted Honeymoon,1986,5.7,,6544,PG,https://imdb.com/title/tt0091178/,Comedy,,,Gene Wilder,Gilda Radner,Dom DeLuise,0,0,0,1,82,13000000,8033397
3806,Deadly Friend,1986,5.6,44        ,6472,R,https://imdb.com/title/tt0090917/,Drama,Horror,Sci-Fi,Matthew Labyorteaux,Kristy Swanson,Michael Sharrett,0,0,0,3,91,,8988731
3807,The Best of Times,1986,6.0,57        ,6418,PG-13,https://imdb.com/title/tt0090713/,Comedy,Drama,Sport,Robin Williams,Kurt Russell,Pamela Reed,0,0,0,0,104,12000000,7817314
3808,Tough Guys,1986,6.3,54        ,6393,PG,https://imdb.com/title/tt0092105/,Comedy,Crime,,Burt Lancaster,Kirk Douglas,Charles Durning,0,1,0,0,104,10000000,21458229
3809,Nothing in Common,1986,5.9,62        ,6249,PG,https://imdb.com/title/tt0091653/,Comedy,Drama,Romance,Tom Hanks,Jackie Gleason,Eva Marie Saint,0,0,0,1,118,,32324557
3810,TerrorVision,1986,5.7,,6175,R,https://imdb.com/title/tt0092074/,Comedy,Horror,Sci-Fi,Diane Franklin,Mary Woronov,Gerrit Graham,0,0,0,1,83,,320256
3811,Summer,1986,7.7,,6081,R,https://imdb.com/title/tt0091830/,Drama,Romance,,Marie Rivière,María Luisa García,Vincent Gauthier,0,0,0,5,99,,63137
3812,Lady Jane,1986,7.1,64        ,5977,PG-13,https://imdb.com/title/tt0091374/,Biography,Drama,History,Helena Bonham Carter,Cary Elwes,John Wood,0,0,0,0,136,8500000,277646
3813,Witchboard,1986,5.7,45        ,5976,R,https://imdb.com/title/tt0090327/,Horror,Mystery,Thriller,Todd Allen,Tawny Kitaen,Stephen Nichols,0,0,0,0,98,2000000,7369373
3814,The Clan of the Cave Bear,1986,5.4,34        ,5932,R,https://imdb.com/title/tt0090848/,Adventure,Drama,Fantasy,Daryl Hannah,Pamela Reed,James Remar,0,1,0,0,98,15000000,1953732
3815,Club Paradise,1986,5.1,40        ,5729,PG-13,https://imdb.com/title/tt0090856/,Comedy,,,Robin Williams,Peter O'Toole,Rick Moranis,0,0,0,1,96,15000000,12308521
3816,Firewalker,1986,5.2,37        ,5727,PG,https://imdb.com/title/tt0091055/,Action,Adventure,Comedy,Chuck Norris,Louis Gossett Jr.,Melody Anderson,0,0,0,0,105,8000000,11949484
3817,Trick or Treat,1986,5.8,57        ,5690,R,https://imdb.com/title/tt0092112/,Comedy,Horror,Music,Marc Price,Tony Fields,Lisa Orgolini,0,0,0,0,98,,6797218
3818,The Morning After,1986,5.9,,5660,R,https://imdb.com/title/tt0091554/,Crime,Mystery,Romance,Jane Fonda,Jeff Bridges,Raul Julia,0,1,0,0,103,,25147055
3819,True Stories,1986,7.2,67        ,5470,PG,https://imdb.com/title/tt0092117/,Musical,Comedy,,David Byrne,John Goodman,Annie McEnroe,0,0,1,2,89,,2545142
3820,The Manhattan Project,1986,6.2,61        ,5276,PG-13,https://imdb.com/title/tt0091472/,Sci-Fi,Thriller,,John Lithgow,Christopher Collet,Richard Council,0,0,1,1,117,18000000,3900000
3821,The Boy Who Could Fly,1986,6.5,67        ,5271,PG,https://imdb.com/title/tt0090768/,Drama,Fantasy,Romance,Lucy Deakins,Jay Underwood,Bonnie Bedelia,0,0,3,5,114,,7177431
3822,King Kong Lives,1986,3.9,32        ,5238,PG-13,https://imdb.com/title/tt0091344/,Action,Adventure,,Brian Kerwin,Linda Hamilton,Peter Elliott,0,0,0,2,105,10000000,4711220
3823,Wise Guys,1986,5.7,62        ,5205,R,https://imdb.com/title/tt0092226/,Comedy,Crime,,Danny DeVito,Joe Piscopo,Harvey Keitel,0,0,0,0,100,13000000,8475466
3824,Slaughter High,1986,5.3,,5067,R,https://imdb.com/title/tt0091969/,Horror,Thriller,,Caroline Munro,Simon Scuddamore,Carmine Iannaccone,0,0,0,0,90,,
3825,Black Moon Rising,1986,5.5,53        ,4997,R,https://imdb.com/title/tt0090735/,Action,Crime,Thriller,Tommy Lee Jones,Linda Hamilton,Robert Vaughn,0,0,0,1,100,,6637565
3826,Shanghai Surprise,1986,3.2,16        ,4877,PG-13,https://imdb.com/title/tt0091934/,Adventure,Comedy,Crime,Sean Penn,Madonna,Paul Freeman,0,0,1,6,97,17000000,2315683
3827,Rad,1986,7.0,24        ,4842,PG,https://imdb.com/title/tt0091817/,Drama,Sport,,Bart Conner,Lori Loughlin,Bill Allen,0,0,1,1,91,,2015882
3828,52 Pick-Up,1986,6.4,55        ,4707,R,https://imdb.com/title/tt0090567/,Crime,Drama,Thriller,Roy Scheider,Ann-Margret,Vanity,0,0,0,1,110,,5186646
3829,Vamp,1986,5.9,,4704,R,https://imdb.com/title/tt0092147/,Comedy,Fantasy,Horror,Chris Makepeace,Sandy Baron,Robert Rusler,0,0,0,2,93,3300000,4941117
3830,Murphy's Law,1986,6.0,,4616,R,https://imdb.com/title/tt0091575/,Action,Crime,Drama,Charles Bronson,Kathleen Wilhoite,Carrie Snodgress,0,0,0,0,100,6000000,9947631
3831,Ginger and Fred,1986,7.3,,4567,PG-13,https://imdb.com/title/tt0091113/,Comedy,Drama,,Marcello Mastroianni,Giulietta Masina,Franco Fabrizi,0,1,18,17,125,,837623
3832,Rawhead Rex,1986,5.3,,4555,R,https://imdb.com/title/tt0091829/,Fantasy,Horror,Mystery,David Dukes,Kelly Piper,Hugh O'Conor,0,0,0,1,86,1500000,
3833,'Round Midnight,1986,7.4,,4496,R,https://imdb.com/title/tt0090557/,Drama,Music,,Dexter Gordon,François Cluzet,Gabrielle Haker,0,1,10,12,133,,3272593
3834,8 Million Ways to Die,1986,5.8,29        ,4311,R,https://imdb.com/title/tt0090568/,Action,Crime,Drama,Jeff Bridges,Rosanna Arquette,Alexandra Paul,0,0,0,1,115,18000000,1305114
3835,Quicksilver,1986,5.7,43        ,4291,PG,https://imdb.com/title/tt0091814/,Crime,Drama,Thriller,Kevin Bacon,Jami Gertz,Paul Rodriguez,0,0,0,0,105,,7634909
3836,Wanted: Dead or Alive,1986,6.0,,4255,R,https://imdb.com/title/tt0094293/,Action,Crime,Drama,Rutger Hauer,Gene Simmons,Robert Guillaume,0,0,0,1,106,,7555000
3837,Solarbabies,1986,4.8,24        ,3909,PG-13,https://imdb.com/title/tt0091981/,Action,Adventure,Drama,Richard Jordan,Jami Gertz,Jason Patric,0,0,0,1,94,25000000,1579260
3838,Nomads,1986,5.4,,3715,R,https://imdb.com/title/tt0091647/,Horror,Mystery,Thriller,Lesley-Anne Down,Pierce Brosnan,Anna Maria Monticelli,0,0,0,0,91,,2278264
3839,Man Facing Southeast,1986,7.7,,3552,R,https://imdb.com/title/tt0091214/,Drama,Mystery,Sci-Fi,Lorenzo Quinteros,Hugo Soto,Inés Vernengo,0,0,13,2,105,600000,
3840,Crimes of the Heart,1986,6.4,,3548,PG-13,https://imdb.com/title/tt0090886/,Comedy,Drama,,Diane Keaton,Jessica Lange,Sissy Spacek,0,3,3,1,105,20000000,22905522
3841,Thrashin',1986,6.7,54        ,3445,PG-13,https://imdb.com/title/tt0092085/,Action,Drama,Romance,Josh Brolin,Robert Rusler,Pamela Gidley,0,0,0,0,93,,
3842,Extremities,1986,6.3,39        ,3285,R,https://imdb.com/title/tt0091024/,Drama,Thriller,,Farrah Fawcett,James Russo,Alfre Woodard,0,1,,1,89,,13418091
3843,Le garçon de course,1986,8.0,,3192,R,https://imdb.com/title/tt0091364/,Comedy,Drama,Romance,Fyodor Dunayevsky,Anastasiya Nemolyaeva,Oleg Basilashvili,0,0,1,2,88,,
3844,Brighton Beach Memoirs,1986,6.8,54        ,3136,PG-13,https://imdb.com/title/tt0090774/,Comedy,,,Blythe Danner,Jonathan Silverman,Stacey Glick,0,0,0,0,108,18000000,11957943
3845,Absolute Beginners,1986,5.5,60        ,3016,PG-13,https://imdb.com/title/tt0090585/,Drama,Musical,Romance,Patsy Kensit,Eddie O'Connell,David Bowie,0,0,0,0,108,,930211
3846,Wisdom,1986,5.8,37        ,3000,R,https://imdb.com/title/tt0092225/,Crime,Drama,,Emilio Estevez,Demi Moore,Tom Skerritt,0,0,0,1,109,,5715174
3847,Castaway,1986,5.8,,2999,R,https://imdb.com/title/tt0092732/,Adventure,Biography,Drama,Oliver Reed,Amanda Donohoe,Georgina Hale,0,0,0,0,117,,
3848,The Assault,1986,7.2,,2967,PG,https://imdb.com/title/tt0090576/,Drama,History,Romance,Derek de Lint,Marc van Uchelen,Monique van de Ven,0,1,,,141,,512403
3849,Under the Cherry Moon,1986,5.1,36        ,2961,PG-13,https://imdb.com/title/tt0092133/,Comedy,Drama,Music,Prince,Jerome Benton,Kristin Scott Thomas,0,0,5,4,100,,10090429
3850,Crawlspace,1986,5.3,,2865,R,https://imdb.com/title/tt0090881/,Horror,Thriller,,Klaus Kinski,Talia Balsam,Barbara Whinnery,0,0,0,0,80,,
3851,Aladdin,1986,5.4,,2859,PG,https://imdb.com/title/tt0090601/,Adventure,Fantasy,,Bud Spencer,Luca Venantini,Janet Agren,0,0,0,0,91,,
3852,Biggles: Adventures in Time,1986,5.7,,2640,PG,https://imdb.com/title/tt0090729/,Adventure,Family,Sci-Fi,Neil Dickson,Alex Hyde-White,Fiona Hutchison,0,0,0,0,88,,
3853,Band of the Hand,1986,6.3,34        ,2629,R,https://imdb.com/title/tt0090693/,Action,Crime,Drama,Stephen Lang,Michael Carmine,Lauren Holly,0,0,0,1,109,8700000,4865912
3854,Power,1986,5.7,50        ,2622,R,https://imdb.com/title/tt0091786/,Drama,,,Richard Gere,Julie Christie,Gene Hackman,0,0,1,1,111,16000000,3800000
3855,Dead End Drive-In,1986,6.0,,2604,R,https://imdb.com/title/tt0090915/,Action,Drama,Horror,Ned Manning,Natalie McCurry,Peter Whitford,0,0,0,1,88,2300000,
3856,Link,1986,5.9,,2595,R,https://imdb.com/title/tt0091415/,Horror,,,Terence Stamp,Elisabeth Shue,Steven Finch,0,0,1,2,,,1720450
3857,Sorority House Massacre,1986,4.5,,2570,R,https://imdb.com/title/tt0091990/,Horror,,,Angela O'Neill,Wendy Martel,Pamela Ross,0,0,0,0,74,,
3858,Sweet Liberty,1986,5.8,,2513,PG,https://imdb.com/title/tt0092035/,Comedy,,,Alan Alda,Michael Caine,Michelle Pfeiffer,0,0,0,0,106,,14205021
3859,Half Moon Street,1986,5.4,,2396,R,https://imdb.com/title/tt0091164/,Drama,Thriller,,Sigourney Weaver,Michael Caine,Patrick Kavanagh,0,0,1,1,90,,1131399
3860,Avenging Force,1986,5.9,,2337,R,https://imdb.com/title/tt0090678/,Action,Drama,Thriller,Michael Dudikoff,Steve James,James Booth,0,0,0,0,104,4000000,4679650
3861,Monster in the Closet,1986,4.9,,2309,PG,https://imdb.com/title/tt0091544/,Comedy,Horror,Sci-Fi,Donald Grant,Denise DuBarry,Claude Akins,0,0,0,1,90,,
3862,Meatballs III: Summer Job,1986,3.6,,2206,R,https://imdb.com/title/tt0093516/,Comedy,Fantasy,Romance,Sally Kellerman,Patrick Dempsey,Al Waxman,0,0,0,0,96,,2147228
3863,Every Time We Say Goodbye,1986,5.9,,2148,PG-13,https://imdb.com/title/tt0091019/,Drama,Romance,War,Tom Hanks,Cristina Marsillach,Benedict Taylor,0,0,0,0,95,,278623
3864,Spookies,1986,5.1,,2146,R,https://imdb.com/title/tt0090057/,Comedy,Horror,,Felix Ward,Maria Pechukas,Dan Scott,0,0,0,0,,,17785
3865,Reform School Girls,1986,5.3,17        ,2102,R,https://imdb.com/title/tt0091836/,Crime,Drama,Thriller,Linda Carol,Wendy O. Williams,Pat Ast,0,0,0,0,94,,2510433
3866,Hands of Steel,1986,5.4,,2097,R,https://imdb.com/title/tt0091166/,Action,Sci-Fi,,Daniel Greene,Janet Agren,Claudio Cassinelli,0,0,0,0,94,,
3867,'night Mother,1986,7.6,,2069,PG-13,https://imdb.com/title/tt0090556/,Drama,,,Sissy Spacek,Anne Bancroft,Ed Berke,0,1,,,96,,441863
3868,Neon Maniacs,1986,5.1,,2022,R,https://imdb.com/title/tt0127045/,Horror,Sci-Fi,Thriller,Clyde Hayes,Leilani Sarelle,Donna Locke,0,0,0,0,91,1500000,
3869,Malcolm,1986,7.3,,1964,PG-13,https://imdb.com/title/tt0091464/,Comedy,Crime,Sci-Fi,Colin Friels,John Hargreaves,Lindy Davies,0,0,0,9,90,,
3870,Breeders,1986,3.7,,1957,R,https://imdb.com/title/tt0090771/,Horror,Sci-Fi,,Teresa Farley,Lance Lewman,Frances Raines,0,0,0,0,77,,
3871,The Whistle Blower,1986,6.2,,1903,PG,https://imdb.com/title/tt0092206/,Thriller,,,Michael Caine,James Fox,Nigel Havers,0,0,0,1,100,,1500000
3872,Martial Arts of Shaolin,1986,6.6,,1857,R,https://imdb.com/title/tt0091607/,Action,Drama,,Jet Li,Jianqiang Hu,Qiuyan Huang,0,0,0,1,90,15000000,
3873,Eliminators,1986,4.7,,1805,PG,https://imdb.com/title/tt0091003/,Action,Adventure,Fantasy,Andrew Prine,Denise Crosby,Patrick Reynolds,0,0,0,0,96,,4601256
3874,Born to Defense,1986,5.7,,1793,R,https://imdb.com/title/tt0096507/,Action,War,,Jet Li,Keith Anthony,Kaiming Chen,0,0,0,0,120,,
